Company,Repository,Stars,Watchers,Language
microsoft,Microsoft/vscode,36524,36524,TypeScript
microsoft,Microsoft/TypeScript,27178,27178,TypeScript
microsoft,Microsoft/CNTK,12826,12826,C++
microsoft,Microsoft/dotnet,8783,8783,HTML
microsoft,Microsoft/api-guidelines,7060,7060,
microsoft,Microsoft/ChakraCore,6491,6491,JavaScript
microsoft,Microsoft/napajs,6212,6212,C++
microsoft,Microsoft/monaco-editor,6166,6166,JavaScript
microsoft,Microsoft/WinObjC,5758,5758,Objective-C++
microsoft,Microsoft/reactxp,5413,5413,TypeScript
microsoft,Microsoft/WSL,5376,5376,
microsoft,Microsoft/Windows-universal-samples,5079,5079,JavaScript
microsoft,Microsoft/vscode-tips-and-tricks,4949,4949,
microsoft,Microsoft/BotBuilder,4501,4501,C#
microsoft,Microsoft/LightGBM,3987,3987,C++
microsoft,Microsoft/GVFS,3720,3720,C#
microsoft,Microsoft/react-native-code-push,3620,3620,Objective-C
microsoft,Microsoft/AirSim,3205,3205,C++
microsoft,Microsoft/msbuild,3202,3202,C#
microsoft,Microsoft/code-push,3055,3055,TypeScript
microsoft,Microsoft/TypeScript-React-Starter,3037,3037,TypeScript
microsoft,Microsoft/react-native-windows,2989,2989,C#
microsoft,Microsoft/vscode-go,2928,2928,TypeScript
microsoft,Microsoft/malmo,2626,2626,Java
microsoft,Microsoft/GSL,2340,2340,C++
microsoft,Microsoft/DMTK,2278,2278,
microsoft,Microsoft/cpprestsdk,2064,2064,C++
microsoft,Microsoft/VisualStudioUninstaller,2056,2056,C#
microsoft,Microsoft/TypeScriptSamples,2038,2038,TypeScript
microsoft,Microsoft/language-server-protocol,1972,1972,
microsoft,Microsoft/PTVS,1786,1786,C#
microsoft,Microsoft/nodejs-guidelines,1781,1781,
microsoft,Microsoft/Windows-driver-samples,1678,1678,C
microsoft,Microsoft/UWPCommunityToolkit,1663,1663,C#
microsoft,Microsoft/bond,1639,1639,C++
microsoft,Microsoft/nodejstools,1611,1611,C#
microsoft,Microsoft/ELL,1589,1589,C++
microsoft,Microsoft/vcpkg,1388,1388,CMake
microsoft,Microsoft/referencesource,1361,1361,C#
microsoft,Microsoft/TouchDevelop,1339,1339,TypeScript
microsoft,Microsoft/GraphEngine,1288,1288,C#
microsoft,Microsoft/sql-server-samples,1284,1284,
microsoft,Microsoft/DirectX-Graphics-Samples,1237,1237,C++
microsoft,Microsoft/checkedc,1208,1208,C
microsoft,Microsoft/TypeScript-Sublime-Plugin,1200,1200,JavaScript
microsoft,Microsoft/vscode-react-native,1192,1192,TypeScript
microsoft,Microsoft/TypeScript-Handbook,1190,1190,JavaScript
microsoft,Microsoft/MixedRealityToolkit-Unity,1175,1175,C#
microsoft,Microsoft/visualfsharp,1145,1145,F#
microsoft,Microsoft/Pyjion,1127,1127,C++
microsoft,Microsoft/Git-Credential-Manager-for-Windows,1103,1103,C#
microsoft,Microsoft/microsoft.github.io,1081,1081,HTML
microsoft,Microsoft/HoloJS,1040,1040,JavaScript
microsoft,Microsoft/TypeScript-Vue-Starter,1016,1016,JavaScript
microsoft,Microsoft/ProjectOxford-ClientSDK,993,993,Jupyter Notebook
microsoft,Microsoft/Win2D,984,984,C++
microsoft,Microsoft/microsoft-pdb,927,927,C++
microsoft,Microsoft/WPF-Samples,883,883,C#
microsoft,Microsoft/BotBuilder-Samples,874,874,C#
microsoft,Microsoft/vscode-chrome-debug,834,834,TypeScript
microsoft,Microsoft/DirectXTK,832,832,C++
microsoft,Microsoft/GalaxyExplorer,774,774,C#
microsoft,Microsoft/Windows-Driver-Frameworks,773,773,C++
microsoft,Microsoft/WindowsTemplateStudio,762,762,C#
microsoft,Microsoft/TypeScript-Node-Starter,758,758,CSS
microsoft,Microsoft/ace,747,747,Objective-C++
microsoft,Microsoft/DirectXShaderCompiler,712,712,C++
microsoft,Microsoft/msphpsql,709,709,PHP
microsoft,Microsoft/CodeContracts,699,699,C#
microsoft,Microsoft/vsts-tasks,695,695,TypeScript
microsoft,Microsoft/VS-PPT,690,690,C#
microsoft,Microsoft/rDSN,690,690,C++
microsoft,Microsoft/xaml-standard,680,680,
microsoft,Microsoft/perfview,675,675,C#
microsoft,Microsoft/Mobius,670,670,C#
microsoft,Microsoft/cppwinrt,616,616,C++
microsoft,Microsoft/PowerBI-visuals-core,610,610,JavaScript
microsoft,Microsoft/WindowsUIDevLabs,610,610,C#
microsoft,Microsoft/vscode-docs,604,604,JavaScript
microsoft,Microsoft/FFmpegInterop,579,579,C++
microsoft,Microsoft/Multiverso,570,570,C++
microsoft,Microsoft/aspnet-api-versioning,564,564,C#
microsoft,Microsoft/dafny,558,558,C#
microsoft,Microsoft/dotnet-samples,552,552,C#
microsoft,Microsoft/automatic-graph-layout,545,545,JavaScript
microsoft,Microsoft/IEDiagnosticsAdapter,537,537,C++
microsoft,Microsoft/Microsoft.IO.RecyclableMemoryStream,522,522,C#
microsoft,Microsoft/LightLDA,490,490,C++
microsoft,Microsoft/Windows-classic-samples,490,490,
microsoft,Microsoft/TechnicalCommunityContent,485,485,HTML
microsoft,Microsoft/VSSDK-Extensibility-Samples,481,481,C#
microsoft,Microsoft/vscode-recipes,476,476,TypeScript
microsoft,Microsoft/RoomAliveToolkit,467,467,C#
microsoft,Microsoft/tolerant-php-parser,466,466,PHP
microsoft,Microsoft/GraphView,444,444,C#
microsoft,Microsoft/dotnet-apiport,432,432,C#
microsoft,Microsoft/BotFramework-Emulator,428,428,TypeScript
microsoft,Microsoft/WinAppDriver,422,422,C#
microsoft,Microsoft/MixedRealityToolkit,414,414,HTML
microsoft,Microsoft/MIEngine,411,411,C#
microsoft,Microsoft/dts-gen,406,406,TypeScript
microsoft,Microsoft/ngconf2015demo,401,401,CSS
microsoft,Microsoft/angle,399,399,C++
microsoft,Microsoft/XamlBehaviors,399,399,C#
microsoft,Microsoft/mssql-jdbc,397,397,Java
microsoft,Microsoft/HealthClinic.biz,394,394,JavaScript
microsoft,Microsoft/Docker.DotNet,390,390,C#
microsoft,Microsoft/DirectXTex,386,386,C++
microsoft,Microsoft/vscode-cpptools,376,376,
microsoft,Microsoft/CSharpClient-for-Kafka,373,373,C#
microsoft,Microsoft/maker.js,372,372,JavaScript
microsoft,Microsoft/ReSub,367,367,TypeScript
microsoft,Microsoft/uwp-experiences,334,334,C#
microsoft,Microsoft/MSRC-Security-Research,329,329,
microsoft,Microsoft/vstest,328,328,C#
microsoft,Microsoft/ProjectOxford-Apps-MimickerAlarm,327,327,Java
microsoft,Microsoft/BikeSharing360_MobileApps,327,327,JavaScript
microsoft,Microsoft/PartsUnlimited,326,326,JavaScript
microsoft,Microsoft/PowerBI-visuals,321,321,HTML
microsoft,Microsoft/cordova-plugin-code-push,320,320,TypeScript
microsoft,Microsoft/RTVS,318,318,C#
microsoft,Microsoft/BotFramework-WebChat,308,308,TypeScript
microsoft,Microsoft/pxt,308,308,TypeScript
microsoft,Microsoft/vsts-agent,300,300,C#
microsoft,Microsoft/vscode-mssql,299,299,TypeScript
microsoft,Microsoft/Mesh-processing-library,294,294,C++
microsoft,Microsoft/SLAyer,293,293,OCaml
microsoft,Microsoft/cordova-samples,291,291,JavaScript
microsoft,Microsoft/tigertoolbox,289,289,PLpgSQL
microsoft,Microsoft/MixedRealityCompanionKit,285,285,C#
microsoft,Microsoft/redux-dag-history,284,284,TypeScript
microsoft,Microsoft/DirectXMath,282,282,C++
microsoft,Microsoft/thrifty,281,281,Java
microsoft,Microsoft/clrmd,274,274,C#
microsoft,Microsoft/generator-docker,261,261,JavaScript
microsoft,Microsoft/mssql-docker,257,257,PowerShell
microsoft,Microsoft/Appsample-Photosharing,256,256,C#
microsoft,Microsoft/JSanity,252,252,JavaScript
microsoft,Microsoft/pict,249,249,C++
microsoft,Microsoft/TypeScript-React-Native-Starter,249,249,TypeScript
microsoft,Microsoft/binskim,244,244,C#
microsoft,Microsoft/project-rome,243,243,C#
microsoft,Microsoft/UVAtlas,232,232,C++
microsoft,Microsoft/Docker-PowerShell,228,228,C#
microsoft,Microsoft/diskspd,227,227,C++
microsoft,Microsoft/Windows-appsample-rssreader,227,227,C#
microsoft,Microsoft/SQL-Server-R-Services-Samples,225,225,R
microsoft,Microsoft/vscode-arduino,225,225,TypeScript
microsoft,Microsoft/tslint-microsoft-contrib,223,223,TypeScript
microsoft,Microsoft/MRDesignLabs_Unity,223,223,C#
microsoft,Microsoft/PowerBI-CSharp,220,220,C#
microsoft,Microsoft/vscode-extension-samples,220,220,TypeScript
microsoft,Microsoft/console,214,214,
microsoft,Microsoft/Sora,208,208,C
microsoft,Microsoft/IIS.Administration,208,208,C#
microsoft,Microsoft/RoslynClrHeapAllocationAnalyzer,207,207,C#
microsoft,Microsoft/PowerBI-JavaScript,208,208,TypeScript
microsoft,Microsoft/Cognitive-Samples-IntelligentKiosk,205,205,C#
microsoft,Microsoft/EdgeML,200,200,C++
microsoft,Microsoft/FX11,200,200,C++
microsoft,Microsoft/DbgShell,194,194,C#
microsoft,Microsoft/PowerShell-DSC-for-Linux,192,192,C
microsoft,Microsoft/satcheljs,192,192,TypeScript
microsoft,Microsoft/typescript-styled-plugin,192,192,JavaScript
microsoft,Microsoft/DXUT,190,190,C++
microsoft,Microsoft/DirectXMesh,189,189,C++
microsoft,Microsoft/vswhere,186,186,C++
microsoft,Microsoft/HolographicAcademy,184,184,
microsoft,Microsoft/DirectXTK12,183,183,C++
microsoft,Microsoft/tfs-cli,183,183,TypeScript
microsoft,Microsoft/vscode-eslint,182,182,TypeScript
microsoft,Microsoft/TACO,180,180,
microsoft,Microsoft/vsminecraft,180,180,Java
microsoft,Microsoft/LLVMSharp,179,179,C#
microsoft,Microsoft/BotFramework-Samples,178,178,C#
microsoft,Microsoft/AzureUsageAndBillingPortal,166,166,JavaScript
microsoft,Microsoft/DesktopBridgeToUWP-Samples,163,163,
microsoft,Microsoft/AdaptiveCards,163,163,C++
microsoft,Microsoft/go-winio,162,162,Go
microsoft,Microsoft/ILMerge,161,161,C#
microsoft,Microsoft/winsdkfb,160,160,C++
microsoft,Microsoft/Tx,160,160,C#
microsoft,Microsoft/Chakra-Samples,158,158,HTML
microsoft,Microsoft/monaco-editor-samples,152,152,HTML
microsoft,Microsoft/fsharplu,150,150,F#
microsoft,Microsoft/VSProjectSystem,148,148,
microsoft,Microsoft/Windows-task-snippets,148,148,
microsoft,Microsoft/XamarinAzure_ShoppingDemoApp,148,148,C#
microsoft,Microsoft/clang,148,148,C++
microsoft,Microsoft/mattercenter,147,147,C#
microsoft,Microsoft/testfx,146,146,C#
microsoft,Microsoft/vsts-vscode,146,146,TypeScript
microsoft,Microsoft/tslib,146,146,TypeScript
microsoft,Microsoft/winstore-jscompat,145,145,JavaScript
microsoft,Microsoft/vscode-cordova,141,141,TypeScript
microsoft,Microsoft/ApplicationInsights-JS,141,141,TypeScript
microsoft,Microsoft/ApplicationInsights-aspnetcore,141,141,C#
microsoft,Microsoft/Ironclad,137,137,C#
microsoft,Microsoft/vscode-tslint,136,136,TypeScript
microsoft,Microsoft/WPFDXInterop,135,135,C++
microsoft,Microsoft/Yams,134,134,C#
microsoft,Microsoft/VSLua,132,132,C#
microsoft,Microsoft/checkedc-clang,129,129,C++
microsoft,Microsoft/DevSkim,128,128,C#
microsoft,Microsoft/vsts-extension-samples,128,128,TypeScript
microsoft,Microsoft/TypeScript-React-Conversion-Guide,128,128,TypeScript
microsoft,Microsoft/Git-Credential-Manager-for-Mac-and-Linux,128,128,Java
microsoft,Microsoft/distributed_word_embedding,126,126,C++
microsoft,Microsoft/vso-agent,125,125,TypeScript
microsoft,Microsoft/opensource-portal,124,124,JavaScript
microsoft,Microsoft/llvm,122,122,LLVM
microsoft,Microsoft/team-explorer-everywhere,120,120,Java
microsoft,Microsoft/Cognitive-Face-iOS,119,119,Objective-C
microsoft,Microsoft/vs-threading,119,119,C#
microsoft,Microsoft/ApplicationInsights-Home,119,119,PowerShell
microsoft,Microsoft/Win2D-Samples,118,118,C#
microsoft,Microsoft/VSLinux,118,118,
microsoft,Microsoft/cordova-simulate,117,117,HTML
microsoft,Microsoft/BuildCast,117,117,C#
microsoft,Microsoft/node-uwp,116,116,C++
microsoft,Microsoft/windows-framer-toolkit,116,116,CoffeeScript
microsoft,Microsoft/ApplicationInsights-dotnet,115,115,C#
microsoft,Microsoft/mail2bug,114,114,C#
microsoft,Microsoft/Localization,112,112,
microsoft,Microsoft/XmlNotepad,112,112,C#
microsoft,Microsoft/vscode-ios-web-debug,112,112,TypeScript
microsoft,Microsoft/vscode-languageserver-node,111,111,TypeScript
microsoft,Microsoft/Cognitive-Samples-VideoFrameAnalysis,111,111,C#
microsoft,Microsoft/krabsetw,111,111,C++
microsoft,Microsoft/vscode-node-debug,110,110,TypeScript
microsoft,Microsoft/TypeScript-WeChat-Starter,109,109,TypeScript
microsoft,Microsoft/vscode-samples,108,108,JavaScript
microsoft,Microsoft/AzureBot,107,107,JavaScript
microsoft,Microsoft/ClangSharp,107,107,C#
microsoft,Microsoft/OMS-Agent-for-Linux,107,107,Ruby
microsoft,Microsoft/web-build-tools,107,107,TypeScript
microsoft,Microsoft/graphics-driver-samples,106,106,C++
microsoft,Microsoft/types-publisher,106,106,TypeScript
microsoft,Microsoft/ApplicationInsights-node.js,106,106,TypeScript
microsoft,Microsoft/Windows-appsample-networkhelper,105,105,C#
microsoft,Microsoft/mwt-ds,105,105,JavaScript
microsoft,Microsoft/Windows-appsample-familynotes,105,105,C#
microsoft,Microsoft/AL,104,104,
microsoft,Microsoft/distributed_skipgram_mixture,104,104,C++
microsoft,Microsoft/extendvs,104,104,
microsoft,Microsoft/sql-xplat-cli,102,102,Python
microsoft,Microsoft/Windows-appsample-trafficapp,101,101,C#
microsoft,Microsoft/BikeSharing360_Websites,100,100,JavaScript
microsoft,Microsoft/Cognitive-LUIS-Windows,98,98,C#
microsoft,Microsoft/Windows-appsample-customers-orders-database,98,98,C#
microsoft,Microsoft/VS-Macros,96,96,C#
microsoft,Microsoft/WindowsDevicePortalWrapper,96,96,C#
microsoft,Microsoft/Cognitive-Face-Android,96,96,Java
microsoft,Microsoft/TypeSearch,95,95,TypeScript
microsoft,Microsoft/SDN,94,94,PowerShell
microsoft,Microsoft/vsts-task-lib,93,93,TypeScript
microsoft,Microsoft/edge-diagnostics-adapter,93,93,C++
microsoft,Microsoft/TVHelpers,93,93,JavaScript
microsoft,Microsoft/Range-V3-VS2015,91,91,C++
microsoft,Microsoft/omi,89,89,C
microsoft,Microsoft/Cognitive-Face-Python,89,89,Python
microsoft,Microsoft/vscode-react-sample,88,88,JavaScript
microsoft,Microsoft/vs4mac-labs,87,87,
microsoft,Microsoft/hdfs-mount,87,87,Go
microsoft,Microsoft/prose,87,87,C#
microsoft,Microsoft/malmo-challenge,87,87,Python
microsoft,Microsoft/hcsshim,86,86,Go
microsoft,Microsoft/vs-mef,85,85,C#
microsoft,Microsoft/dotnet-framework-docker-samples,84,84,JavaScript
microsoft,Microsoft/code-challenges,84,84,Jupyter Notebook
microsoft,Microsoft/Availability-Monitor-for-Kafka,83,83,Java
microsoft,Microsoft/Office-Online-Test-Tools-and-Documentation,82,82,
microsoft,Microsoft/Xbox-ATG-Samples,81,81,C++
microsoft,Microsoft/Font-Validator,81,81,C#
microsoft,Microsoft/vscode-generator-code,81,81,JavaScript
microsoft,Microsoft/sqltoolsservice,80,80,C#
microsoft,Microsoft/DSCEA,79,79,PowerShell
microsoft,Microsoft/acceleratoRs,79,79,HTML
microsoft,Microsoft/timelinestoryteller,78,78,JavaScript
microsoft,Microsoft/TypeScript-wiki,78,78,Batchfile
microsoft,Microsoft/rate-my-app,78,78,C#
microsoft,Microsoft/DataConnectors,77,77,
microsoft,Microsoft/slow-cheetah,77,77,C#
microsoft,Microsoft/vsts-dotnet-samples,77,77,C#
microsoft,Microsoft/PartsUnlimitedMRP,77,77,JavaScript
microsoft,Microsoft/Cognitive-Vision-Windows,76,76,C#
microsoft,Microsoft/xbox-live-api,76,76,C++
microsoft,Microsoft/vscode-spell-check,76,76,TypeScript
microsoft,Microsoft/xunit-performance,76,76,C#
microsoft,Microsoft/O-CNN,75,75,C++
microsoft,Microsoft/ApplicationInsights-iOS,75,75,Objective-C
microsoft,Microsoft/ReportingServicesTools,75,75,PowerShell
microsoft,Microsoft/VCSamples,75,75,C++
microsoft,Microsoft/TypeScript-TmLanguage,74,74,TypeScript
microsoft,Microsoft/ws2016lab,74,74,PowerShell
microsoft,Microsoft/pxt-microbit,73,73,CSS
microsoft,Microsoft/vsts-node-api,72,72,TypeScript
microsoft,Microsoft/openscraping-lib-csharp,72,72,HTML
microsoft,Microsoft/ClearScript,72,72,C#
microsoft,Microsoft/Reporting-Services,71,71,C#
microsoft,Microsoft/BotFramework-DirectLineJS,70,70,TypeScript
microsoft,Microsoft/Dynamics-AX-Integration,68,68,C#
microsoft,Microsoft/vsts-team-calendar,67,67,TypeScript
microsoft,Microsoft/Vipr,67,67,C#
microsoft,Microsoft/vscode-docker,67,67,TypeScript
microsoft,Microsoft/mobile-center-sdk-react-native,67,67,Objective-C
microsoft,Microsoft/azure-tools-for-java,67,67,Java
microsoft,Microsoft/BioModelAnalyzer,67,67,HTML
microsoft,Microsoft/DiagManager,67,67,C#
microsoft,Microsoft/BotBuilder-CognitiveServices,65,65,C#
microsoft,Microsoft/PowerBI-Developer-Samples,65,65,JavaScript
microsoft,Microsoft/checkedc-llvm,64,64,LLVM
microsoft,Microsoft/DACExtensions,64,64,C#
microsoft,Microsoft/Cognitive-LUIS-Python,64,64,Python
microsoft,Microsoft/vscode-languageserver-node-example,64,64,TypeScript
microsoft,Microsoft/BikeSharing360_BackendServices,64,64,C#
microsoft,Microsoft/vscode-vsce,64,64,TypeScript
microsoft,Microsoft/Cognitive-Face-Windows,62,62,C#
microsoft,Microsoft/StorScore,61,61,C++
microsoft,Microsoft/ivy,61,61,Python
microsoft,Microsoft/PowerBI-Cli,61,61,TypeScript
microsoft,Microsoft/Cognitive-Vision-Android,61,61,Java
microsoft,Microsoft/typescript-build2016-demos,60,60,JavaScript
microsoft,Microsoft/microsoft-r-open,60,60,R
microsoft,Microsoft/AzureNotebooks,60,60,
microsoft,Microsoft/ConcordExtensibilitySamples,60,60,C#
microsoft,Microsoft/vscode-sublime-keybindings,60,60,JavaScript
microsoft,Microsoft/monaco-typescript,59,59,JavaScript
microsoft,Microsoft/packer-hyperv,59,59,Go
microsoft,Microsoft/BotBuilder-Location,59,59,C#
microsoft,Microsoft/iis-docker,59,59,
microsoft,Microsoft/Windows-appsample-huelightcontroller,58,58,C#
microsoft,Microsoft/TSJS-lib-generator,58,58,F#
microsoft,Microsoft/ApplicationInsights-dotnet-server,58,58,C#
microsoft,Microsoft/unityplugins,57,57,C#
microsoft,Microsoft/WindowsProtocolTestSuites,57,57,C#
microsoft,Microsoft/vsts-agent-docker,57,57,Shell
microsoft,Microsoft/Cognitive-Emotion-Android,56,56,Java
microsoft,Microsoft/vso-intellij,56,56,Java
microsoft,Microsoft/cordova-plugin-websql,55,55,C#
microsoft,Microsoft/WebRTC-universal-samples,55,55,
microsoft,Microsoft/ApplicationInsights-Android,55,55,Java
microsoft,Microsoft/vscode-mono-debug,54,54,C#
microsoft,Microsoft/ghcrawler,54,54,JavaScript
microsoft,Microsoft/PowerBI-Angular,54,54,TypeScript
microsoft,Microsoft/Cognitive-Vision-Python,54,54,Jupyter Notebook
microsoft,Microsoft/IPC,54,54,C++
microsoft,Microsoft/vscode-textmate,54,54,TypeScript
microsoft,Microsoft/Windows-appsample-lunch-scheduler,53,53,C#
microsoft,Microsoft/OpenType-SVG-Font-Editor,53,53,C#
microsoft,Microsoft/BingMapsRESTToolkit,53,53,C#
microsoft,Microsoft/X-Mem,52,52,C++
microsoft,Microsoft/Coding4Fun,52,52,HTML
microsoft,Microsoft/StopGuessing,52,52,C#
microsoft,Microsoft/TSS.MSR,52,52,C++
microsoft,Microsoft/WingtipSaaS,51,51,PowerShell
microsoft,Microsoft/vscode-editorconfig,51,51,TypeScript
microsoft,Microsoft/RTVS-docs,51,51,HTML
microsoft,Microsoft/Microsoft.Diagnostics.Tracing.Logging,51,51,C#
microsoft,Microsoft/SqlNexus,50,50,C#
microsoft,Microsoft/Cognitive-LUIS-Node.js,50,50,JavaScript
microsoft,Microsoft/kinect-ripple,50,50,C#
microsoft,Microsoft/Lumia-imaging-sdk,50,50,C#
microsoft,Microsoft/UWPQuickStart,50,50,C#
microsoft,Microsoft/vstest-docs,50,50,
microsoft,Microsoft/ApplicationInsights-Python,49,49,Python
microsoft,Microsoft/Recognizers-Text,49,49,C#
microsoft,Microsoft/ApplicationInsights-Go,49,49,Go
microsoft,Microsoft/vscode-npm-scripts,49,49,TypeScript
microsoft,Microsoft/MIMWAL,48,48,C#
microsoft,Microsoft/DockerToolsDocs,48,48,
microsoft,Microsoft/WingTipTickets,47,47,JavaScript
microsoft,Microsoft/Analysis-Services,47,47,C#
microsoft,Microsoft/MetricSystem,47,47,C#
microsoft,Microsoft/ApplicationInsights-Xamarin,47,47,C#
microsoft,Microsoft/o365-moodle,46,46,PHP
microsoft,Microsoft/fonts,46,46,
microsoft,Microsoft/mobile-center-sdk-dotnet,46,46,C#
microsoft,Microsoft/EasyRepro,46,46,C#
microsoft,Microsoft/peek,46,46,C#
microsoft,Microsoft/PQCrypto-SIDH,45,45,C
microsoft,Microsoft/BaselineManagement,45,45,PowerShell
microsoft,Microsoft/mobile-center-cli,45,45,JavaScript
microsoft,Microsoft/Cognitive-SpeakerRecognition-Python,45,45,Python
microsoft,Microsoft/HoloLensForCV,45,45,C++
microsoft,Microsoft/vss-web-extension-sdk,45,45,JavaScript
microsoft,Microsoft/ApplicationInsights-Java,44,44,Java
microsoft,Microsoft/cordova-plugin-indexedDB,44,44,JavaScript
microsoft,Microsoft/ApplicationInsights-PHP,44,44,PHP
microsoft,Microsoft/aspnet-docker,44,44,
microsoft,Microsoft/vsts-rm-extensions,44,44,PowerShell
microsoft,Microsoft/Windows-appsample-marble-maze,43,43,C++
microsoft,Microsoft/vssetup.powershell,43,43,C#
microsoft,Microsoft/xbox-live-unity-plugin,43,43,C#
microsoft,Microsoft/AdventureWorksSkiApp,43,43,C#
microsoft,Microsoft/vscode-wordcount,43,43,TypeScript
microsoft,Microsoft/monaco-languages,43,43,TypeScript
microsoft,Microsoft/3-in-1-dock,42,42,
microsoft,Microsoft/SimpleStubs,42,42,C#
microsoft,Microsoft/AI-Immersion-Workshop,41,41,Jupyter Notebook
microsoft,Microsoft/Cognitive-Emotion-Windows,41,41,C#
microsoft,Microsoft/MRDesignLabs_Unity_PeriodicTable,41,41,C#
microsoft,Microsoft/PowerBI-Node,41,41,JavaScript
microsoft,Microsoft/WhackWhackTerminal,40,40,C#
microsoft,Microsoft/CardinalityEstimation,40,40,C#
microsoft,Microsoft/cortana-samples,40,40,
microsoft,Microsoft/Cognitive-Emotion-Python,40,40,Jupyter Notebook
microsoft,Microsoft/BusinessPlatformApps,40,40,C#
microsoft,Microsoft/ntttcp-for-linux,40,40,C
microsoft,Microsoft/vscode-mock-debug,39,39,TypeScript
microsoft,Microsoft/WinObjC-Samples,39,39,Objective-C
microsoft,Microsoft/ApplicationInsights-SDK-Labs,39,39,C#
microsoft,Microsoft/microsoft-r,39,39,C#
microsoft,Microsoft/vcc,38,38,C#
microsoft,Microsoft/HealthVault-Mobile-iOS-Library,38,38,Objective-C
microsoft,Microsoft/vscode-chrome-debug-core,38,38,TypeScript
microsoft,Microsoft/MSRC-Microsoft-Security-Updates-API,38,38,PowerShell
microsoft,Microsoft/ionic-azure-conference-app,38,38,TypeScript
microsoft,Microsoft/XLIFF2-Object-Model,37,37,C#
microsoft,Microsoft/vscode-comment,37,37,TypeScript
microsoft,Microsoft/prepose,37,37,C#
microsoft,Microsoft/vscode-debugadapter-node,37,37,TypeScript
microsoft,Microsoft/BotBuilder-Azure,37,37,C#
microsoft,Microsoft/azure-spring-boot,37,37,Java
microsoft,Microsoft/WindowsAzureToolkitForEclipseWithJava,37,37,Java
microsoft,Microsoft/ApplicationInsights-dotnet-logging,37,37,C#
microsoft,Microsoft/mobile-center-sdk-ios,37,37,Objective-C
microsoft,Microsoft/phone-info,36,36,C#
microsoft,Microsoft/vscode-filewatcher-windows,36,36,C#
microsoft,Microsoft/L4,35,35,C++
microsoft,Microsoft/AADConnectConfigDocumenter,34,34,C#
microsoft,Microsoft/audio-recorder,34,34,C#
microsoft,Microsoft/Integration,34,34,
microsoft,Microsoft/AzureSMR,34,34,R
microsoft,Microsoft/optical-reader,33,33,C#
microsoft,Microsoft/MRDesignLabs_Unity_Tools,33,33,C#
microsoft,Microsoft/Windows-appsample-coloringbook,33,33,C#
microsoft,Microsoft/CRM-Performance-Toolkit,32,32,
microsoft,Microsoft/kafka-proxy-ws,32,32,JavaScript
microsoft,Microsoft/Cortana-Skills-Samples-Build-2017,32,32,C#
microsoft,Microsoft/FERPlus,32,32,Python
microsoft,Microsoft/libHttpClient,32,32,C++
microsoft,Microsoft/DSC-data-driven-deployment,31,31,PowerShell
microsoft,Microsoft/vscode-css-languageservice,31,31,TypeScript
microsoft,Microsoft/ODBC-Specification,31,31,C
microsoft,Microsoft/azure-vhd-utils,31,31,Go
microsoft,Microsoft/vscode-extension-vscode,31,31,JavaScript
microsoft,Microsoft/vscode-LaTeX,31,31,TypeScript
microsoft,Microsoft/Cognitive-Recommendations-Windows,31,31,C#
microsoft,Microsoft/vs-setup-samples,30,30,C++
microsoft,Microsoft/r-server-hospital-length-of-stay,30,30,PowerShell
microsoft,Microsoft/typed-rest-client,30,30,TypeScript
microsoft,Microsoft/DevSkim-VisualStudio-Extension,30,30,C#
microsoft,Microsoft/vscode-atom-keybindings,30,30,JavaScript
microsoft,Microsoft/mvp,30,30,CSS
microsoft,Microsoft/kGrid,30,30,TypeScript
microsoft,Microsoft/rss-reader-wp,29,29,C#
microsoft,Microsoft/Microsoft-Message-Bridge,29,29,C#
microsoft,Microsoft/MRDesignLabs,29,29,C#
microsoft,Microsoft/nav-docker,29,29,PowerShell
microsoft,Microsoft/vscode-MDTools,29,29,TypeScript
microsoft,Microsoft/azure-activedirectory-jwt-token-handler-for-dotnet,28,28,C#
microsoft,Microsoft/nfc-ndef-tag-reader,28,28,C#
microsoft,Microsoft/vscode-loader,28,28,JavaScript
microsoft,Microsoft/BingMapsV8CodeSamples,28,28,
microsoft,Microsoft/real-time-filter-demo,28,28,C#
microsoft,Microsoft/Phoenix,28,28,C#
microsoft,Microsoft/cal-open-library,28,28,
microsoft,Microsoft/maps-samples,28,28,C#
microsoft,Microsoft/msopentech-tools-for-intellij,28,28,Java
microsoft,Microsoft/MRDesignLabs_Unity_LunarModule,28,28,C#
microsoft,Microsoft/process-customization-scripts,28,28,HTML
microsoft,Microsoft/NoSQLProvider,28,28,TypeScript
microsoft,Microsoft/Cognitive-Common-Windows,27,27,C#
microsoft,Microsoft/PowerBI-visuals-tools,27,27,JavaScript
microsoft,Microsoft/BikeSharing360_CognitiveServicesKioskApp,27,27,C#
microsoft,Microsoft/ghinsights,27,27,C#
microsoft,Microsoft/filter-effects,26,26,C#
microsoft,Microsoft/vscode-SCMBuilders,26,26,
microsoft,Microsoft/StoreBroker,26,26,PowerShell
microsoft,Microsoft/cci,26,26,C#
microsoft,Microsoft/clr-samples,26,26,C++
microsoft,Microsoft/testfx-docs,26,26,
microsoft,Microsoft/RetryOperationHelper,26,26,PowerShell
microsoft,Microsoft/vscode-jshint,26,26,TypeScript
microsoft,Microsoft/Gestures-Samples,26,26,C#
microsoft,Microsoft/BikeSharing360_MultiContainer,26,26,CSS
microsoft,Microsoft/uwp-shop-analytics-sample,26,26,C#
microsoft,Microsoft/dbfs,25,25,C++
